tail_number,lat,lon,alt,speed,fuel,timestamp
AAY004,34.165637,-118.224493,797.8,135.062,0.986,2025-01-01T11:36:28
AAY004,34.164471,-118.217995,799.3,135.062,0.985,2025-01-01T11:36:38
AAY004,34.163305,-118.211497,800.8,135.062,0.984,2025-01-01T11:36:48
AAY004,34.162138,-118.204999,802.4,135.062,0.983,2025-01-01T11:36:58
AAY004,34.160972,-118.1985,803.9,135.062,0.982,2025-01-01T11:37:08
AAY004,34.159805,-118.192002,805.4,135.062,0.981,2025-01-01T11:37:18
AAY004,34.158639,-118.185504,806.9,135.062,0.98,2025-01-01T11:37:28
AAY004,34.157473,-118.179006,808.5,135.062,0.979,2025-01-01T11:37:38
AAY004,34.156306,-118.172507,810.0,135.062,0.978,2025-01-01T11:37:48
AAY004,34.15514,-118.166009,811.5,135.062,0.977,2025-01-01T11:37:58
AAY004,34.153974,-118.159511,813.0,135.062,0.976,2025-01-01T11:38:08
AAY004,34.152807,-118.153013,814.6,135.062,0.975,2025-01-01T11:38:18
AAY004,34.151641,-118.146515,816.1,135.062,0.974,2025-01-01T11:38:28
AAY004,34.150475,-118.140016,817.6,135.062,0.973,2025-01-01T11:38:38
AAY004,34.149308,-118.133518,819.1,135.062,0.972,2025-01-01T11:38:48
AAY004,34.148142,-118.12702,820.6,135.062,0.971,2025-01-01T11:38:58
AAY004,34.146975,-118.120522,822.2,135.062,0.97,2025-01-01T11:39:08
AAY004,34.145809,-118.114023,823.7,135.062,0.969,2025-01-01T11:39:18
AAY004,34.144643,-118.107525,825.2,135.062,0.968,2025-01-01T11:39:28
AAY004,34.143476,-118.101027,826.7,135.062,0.967,2025-01-01T11:39:38
AAY004,34.14231,-118.094529,828.3,135.062,0.966,2025-01-01T11:39:48
AAY004,34.141144,-118.088031,829.8,135.062,0.965,2025-01-01T11:39:58
AAY004,34.139977,-118.081532,831.3,135.062,0.964,2025-01-01T11:40:08
AAY004,34.138811,-118.075034,832.8,135.062,0.963,2025-01-01T11:40:18
AAY004,34.137645,-118.068536,834.3,135.062,0.962,2025-01-01T11:40:28
AAY004,34.136478,-118.062038,835.9,135.062,0.961,2025-01-01T11:40:38
AAY004,34.135312,-118.05554,837.4,135.062,0.96,2025-01-01T11:40:48
AAY004,34.134145,-118.049041,838.9,135.062,0.959,2025-01-01T11:40:58
AAY004,34.132979,-118.042543,840.4,135.062,0.958,2025-01-01T11:41:08
AAY004,34.131813,-118.036045,842.0,135.062,0.957,2025-01-01T11:41:18
AAY004,34.130646,-118.029547,843.5,135.062,0.956,2025-01-01T11:41:28
AAY004,34.12948,-118.023048,845.0,135.062,0.955,2025-01-01T11:41:38
AAY004,34.128314,-118.01655,846.5,135.062,0.954,2025-01-01T11:41:48
AAY004,34.127147,-118.010052,848.1,135.062,0.953,2025-01-01T11:41:58
AAY004,34.125981,-118.003554,849.6,135.062,0.952,2025-01-01T11:42:08
AAY004,34.124815,-117.997056,851.1,135.062,0.951,2025-01-01T11:42:18
AAY004,34.123648,-117.990557,852.6,135.062,0.95,2025-01-01T11:42:28
AAY004,34.122482,-117.984059,854.1,135.062,0.949,2025-01-01T11:42:38
AAY004,34.121315,-117.977561,855.7,135.062,0.948,2025-01-01T11:42:48
AAY004,34.120149,-117.971063,857.2,135.062,0.947,2025-01-01T11:42:58
AAY004,34.118983,-117.964564,858.7,135.062,0.946,2025-01-01T11:43:08
AAY004,34.117816,-117.958066,860.2,135.062,0.945,2025-01-01T11:43:18
AAY004,34.11665,-117.951568,861.8,135.062,0.944,2025-01-01T11:43:28
AAY004,34.115484,-117.94507,863.3,135.062,0.943,2025-01-01T11:43:38
AAY004,34.114317,-117.938572,864.8,135.062,0.942,2025-01-01T11:43:48
AAY004,34.113151,-117.932073,866.3,135.062,0.941,2025-01-01T11:43:58
AAY004,34.111985,-117.925575,867.9,135.062,0.94,2025-01-01T11:44:08
AAY004,34.110818,-117.919077,869.4,135.062,0.939,2025-01-01T11:44:18
AAY004,34.109652,-117.912579,870.9,135.062,0.938,2025-01-01T11:44:28
AAY004,34.108486,-117.90608,872.4,135.062,0.937,2025-01-01T11:44:38
AAY004,34.107319,-117.899582,873.9,135.062,0.936,2025-01-01T11:44:48
AAY004,34.106153,-117.893084,875.5,135.062,0.935,2025-01-01T11:44:58
AAY004,34.104986,-117.886586,877.0,135.062,0.934,2025-01-01T11:45:08
AAY004,34.10382,-117.880088,878.5,135.062,0.933,2025-01-01T11:45:18
AAY004,34.102654,-117.873589,880.0,135.062,0.932,2025-01-01T11:45:28
AAY004,34.101487,-117.867091,881.6,135.062,0.931,2025-01-01T11:45:38
AAY004,34.100321,-117.860593,883.1,135.062,0.93,2025-01-01T11:45:48
AAY004,34.099155,-117.854095,884.6,135.062,0.929,2025-01-01T11:45:58
AAY004,34.097988,-117.847597,886.1,135.062,0.928,2025-01-01T11:46:08
AAY004,34.096822,-117.841098,887.7,135.062,0.927,2025-01-01T11:46:18
AAY004,34.095656,-117.8346,889.2,135.062,0.926,2025-01-01T11:46:28
AAY004,34.094489,-117.828102,890.7,135.062,0.925,2025-01-01T11:46:38
AAY004,34.093323,-117.821604,892.2,135.062,0.924,2025-01-01T11:46:48
AAY004,34.092156,-117.815105,893.7,135.062,0.923,2025-01-01T11:46:58
AAY004,34.09099,-117.808607,895.3,135.062,0.922,2025-01-01T11:47:08
AAY004,34.089824,-117.802109,896.8,135.062,0.921,2025-01-01T11:47:18
AAY004,34.088657,-117.795611,898.3,135.062,0.92,2025-01-01T11:47:28
AAY004,34.087491,-117.789113,899.8,135.062,0.919,2025-01-01T11:47:38
AAY004,34.086325,-117.782614,901.4,135.062,0.918,2025-01-01T11:47:48
AAY004,34.085158,-117.776116,902.9,135.062,0.917,2025-01-01T11:47:58
AAY004,34.083992,-117.769618,904.4,135.062,0.916,2025-01-01T11:48:08
AAY004,34.082826,-117.76312,905.9,135.062,0.915,2025-01-01T11:48:18
AAY004,34.081659,-117.756621,907.4,135.062,0.914,2025-01-01T11:48:28
AAY004,34.080493,-117.750123,909.0,135.062,0.913,2025-01-01T11:48:38
AAY004,34.079326,-117.743625,910.5,135.062,0.912,2025-01-01T11:48:48
AAY004,34.07816,-117.737127,912.0,135.062,0.911,2025-01-01T11:48:58
AAY004,34.076994,-117.730629,913.5,135.062,0.91,2025-01-01T11:49:08
AAY004,34.075827,-117.72413,915.1,135.062,0.909,2025-01-01T11:49:18
AAY004,34.074661,-117.717632,916.6,135.062,0.908,2025-01-01T11:49:28
AAY004,34.073495,-117.711134,918.1,135.062,0.907,2025-01-01T11:49:38
AAY004,34.072328,-117.704636,919.6,135.062,0.906,2025-01-01T11:49:48
AAY004,34.071162,-117.698138,921.2,135.062,0.905,2025-01-01T11:49:58
AAY004,34.069996,-117.691639,922.7,135.062,0.904,2025-01-01T11:50:08
AAY004,34.068829,-117.685141,924.2,135.062,0.903,2025-01-01T11:50:18
AAY004,34.067663,-117.678643,925.7,135.062,0.902,2025-01-01T11:50:28
AAY004,34.066496,-117.672145,927.2,135.062,0.901,2025-01-01T11:50:38
AAY004,34.06533,-117.665646,928.8,135.062,0.9,2025-01-01T11:50:48
AAY004,34.064164,-117.659148,930.3,135.062,0.899,2025-01-01T11:50:58
AAY004,34.062997,-117.65265,931.8,135.062,0.898,2025-01-01T11:51:08
AAY004,34.061831,-117.646152,933.3,135.062,0.897,2025-01-01T11:51:18
AAY004,34.060665,-117.639654,934.9,135.062,0.896,2025-01-01T11:51:28
AAY004,34.059498,-117.633155,936.4,135.062,0.895,2025-01-01T11:51:38
AAY004,34.058332,-117.626657,937.9,135.062,0.894,2025-01-01T11:51:48
AAY004,34.057166,-117.620159,939.4,135.062,0.893,2025-01-01T11:51:58
AAY004,34.055999,-117.613661,941.0,135.062,0.892,2025-01-01T11:52:08
AAY004,34.054833,-117.607162,942.5,135.062,0.891,2025-01-01T11:52:18
AAY004,34.053666,-117.600664,944.0,135.062,0.89,2025-01-01T11:52:28
AAY009,34.1808,-118.30897,778.0,147.152,0.999,2025-01-01T10:39:28
AAY009,34.179529,-118.301887,779.7,147.152,0.998,2025-01-01T10:39:38
AAY009,34.178257,-118.294804,781.3,147.152,0.997,2025-01-01T10:39:48
AAY009,34.176986,-118.287721,783.0,147.152,0.996,2025-01-01T10:39:58
AAY009,34.175715,-118.280638,784.6,147.152,0.995,2025-01-01T10:40:08
AAY009,34.174443,-118.273555,786.3,147.152,0.994,2025-01-01T10:40:18
AAY009,34.173172,-118.266472,788.0,147.152,0.993,2025-01-01T10:40:28
AAY009,34.171901,-118.259389,789.6,147.152,0.992,2025-01-01T10:40:38
AAY009,34.170629,-118.252306,791.3,147.152,0.991,2025-01-01T10:40:48
AAY009,34.169358,-118.245222,792.9,147.152,0.99,2025-01-01T10:40:58
AAY009,34.168087,-118.238139,794.6,147.152,0.989,2025-01-01T10:41:08
AAY009,34.166815,-118.231056,796.3,147.152,0.988,2025-01-01T10:41:18
AAY009,34.165544,-118.223973,797.9,147.152,0.987,2025-01-01T10:41:28
AAY009,34.164273,-118.21689,799.6,147.152,0.986,2025-01-01T10:41:38
AAY009,34.163001,-118.209807,801.2,147.152,0.985,2025-01-01T10:41:48
AAY009,34.16173,-118.202724,802.9,147.152,0.984,2025-01-01T10:41:58
AAY009,34.160459,-118.195641,804.6,147.152,0.983,2025-01-01T10:42:08
AAY009,34.159187,-118.188558,806.2,147.152,0.982,2025-01-01T10:42:18
AAY009,34.157916,-118.181475,807.9,147.152,0.981,2025-01-01T10:42:28
AAY009,34.156645,-118.174392,809.5,147.152,0.98,2025-01-01T10:42:38
AAY009,34.155373,-118.167309,811.2,147.152,0.979,2025-01-01T10:42:48
AAY009,34.154102,-118.160226,812.9,147.152,0.978,2025-01-01T10:42:58
AAY009,34.152831,-118.153143,814.5,147.152,0.977,2025-01-01T10:43:08
AAY009,34.151559,-118.14606,816.2,147.152,0.976,2025-01-01T10:43:18
AAY009,34.150288,-118.138977,817.8,147.152,0.975,2025-01-01T10:43:28
AAY009,34.149017,-118.131894,819.5,147.152,0.974,2025-01-01T10:43:38
AAY009,34.147745,-118.124811,821.2,147.152,0.973,2025-01-01T10:43:48
AAY009,34.146474,-118.117727,822.8,147.152,0.972,2025-01-01T10:43:58
AAY009,34.145203,-118.110644,824.5,147.152,0.971,2025-01-01T10:44:08
AAY009,34.143931,-118.103561,826.1,147.152,0.97,2025-01-01T10:44:18
AAY009,34.14266,-118.096478,827.8,147.152,0.969,2025-01-01T10:44:28
AAY009,34.141389,-118.089395,829.5,147.152,0.968,2025-01-01T10:44:38
AAY009,34.140117,-118.082312,831.1,147.152,0.967,2025-01-01T10:44:48
AAY009,34.138846,-118.075229,832.8,147.152,0.966,2025-01-01T10:44:58
AAY009,34.137575,-118.068146,834.4,147.152,0.965,2025-01-01T10:45:08
AAY009,34.136303,-118.061063,836.1,147.152,0.964,2025-01-01T10:45:18
AAY009,34.135032,-118.05398,837.8,147.152,0.963,2025-01-01T10:45:28
AAY009,34.133761,-118.046897,839.4,147.152,0.962,2025-01-01T10:45:38
AAY009,34.132489,-118.039814,841.1,147.152,0.961,2025-01-01T10:45:48
AAY009,34.131218,-118.032731,842.7,147.152,0.96,2025-01-01T10:45:58
AAY009,34.129947,-118.025648,844.4,147.152,0.959,2025-01-01T10:46:08
AAY009,34.128675,-118.018565,846.1,147.152,0.958,2025-01-01T10:46:18
AAY009,34.127404,-118.011482,847.7,147.152,0.957,2025-01-01T10:46:28
AAY009,34.126133,-118.004399,849.4,147.152,0.956,2025-01-01T10:46:38
AAY009,34.124861,-117.997315,851.0,147.152,0.955,2025-01-01T10:46:48
AAY009,34.12359,-117.990232,852.7,147.152,0.954,2025-01-01T10:46:58
AAY009,34.122319,-117.983149,854.4,147.152,0.953,2025-01-01T10:47:08
AAY009,34.121047,-117.976066,856.0,147.152,0.952,2025-01-01T10:47:18
AAY009,34.119776,-117.968983,857.7,147.152,0.951,2025-01-01T10:47:28
AAY009,34.118505,-117.9619,859.3,147.152,0.95,2025-01-01T10:47:38
AAY009,34.117233,-117.954817,861.0,147.152,0.949,2025-01-01T10:47:48
AAY009,34.115962,-117.947734,862.7,147.152,0.948,2025-01-01T10:47:58
AAY009,34.114691,-117.940651,864.3,147.152,0.947,2025-01-01T10:48:08
AAY009,34.113419,-117.933568,866.0,147.152,0.946,2025-01-01T10:48:18
AAY009,34.112148,-117.926485,867.6,147.152,0.945,2025-01-01T10:48:28
AAY009,34.110877,-117.919402,869.3,147.152,0.944,2025-01-01T10:48:38
AAY009,34.109605,-117.912319,871.0,147.152,0.943,2025-01-01T10:48:48
AAY009,34.108334,-117.905236,872.6,147.152,0.942,2025-01-01T10:48:58
AAY009,34.107063,-117.898153,874.3,147.152,0.941,2025-01-01T10:49:08
AAY009,34.105791,-117.89107,875.9,147.152,0.94,2025-01-01T10:49:18
AAY009,34.10452,-117.883987,877.6,147.152,0.939,2025-01-01T10:49:28
AAY009,34.103249,-117.876904,879.3,147.152,0.938,2025-01-01T10:49:38
AAY009,34.101977,-117.86982,880.9,147.152,0.937,2025-01-01T10:49:48
AAY009,34.100706,-117.862737,882.6,147.152,0.936,2025-01-01T10:49:58
AAY009,34.099435,-117.855654,884.2,147.152,0.935,2025-01-01T10:50:08
AAY009,34.098163,-117.848571,885.9,147.152,0.934,2025-01-01T10:50:18
AAY009,34.096892,-117.841488,887.6,147.152,0.933,2025-01-01T10:50:28
AAY009,34.095621,-117.834405,889.2,147.152,0.932,2025-01-01T10:50:38
AAY009,34.094349,-117.827322,890.9,147.152,0.931,2025-01-01T10:50:48
AAY009,34.093078,-117.820239,892.5,147.152,0.93,2025-01-01T10:50:58
AAY009,34.091807,-117.813156,894.2,147.152,0.929,2025-01-01T10:51:08
AAY009,34.090535,-117.806073,895.9,147.152,0.928,2025-01-01T10:51:18
AAY009,34.089264,-117.79899,897.5,147.152,0.927,2025-01-01T10:51:28
AAY009,34.087993,-117.791907,899.2,147.152,0.926,2025-01-01T10:51:38
AAY009,34.086721,-117.784824,900.8,147.152,0.925,2025-01-01T10:51:48
AAY009,34.08545,-117.777741,902.5,147.152,0.924,2025-01-01T10:51:58
AAY009,34.084179,-117.770658,904.2,147.152,0.923,2025-01-01T10:52:08
AAY009,34.082907,-117.763575,905.8,147.152,0.922,2025-01-01T10:52:18
AAY009,34.081636,-117.756492,907.5,147.152,0.921,2025-01-01T10:52:28
AAY009,34.080364,-117.749408,909.1,147.152,0.92,2025-01-01T10:52:38
AAY009,34.079093,-117.742325,910.8,147.152,0.919,2025-01-01T10:52:48
AAY009,34.077822,-117.735242,912.5,147.152,0.918,2025-01-01T10:52:58
AAY009,34.07655,-117.728159,914.1,147.152,0.917,2025-01-01T10:53:08
AAY009,34.075279,-117.721076,915.8,147.152,0.916,2025-01-01T10:53:18
AAY009,34.074008,-117.713993,917.4,147.152,0.915,2025-01-01T10:53:28
AAY009,34.072736,-117.70691,919.1,147.152,0.914,2025-01-01T10:53:38
AAY009,34.071465,-117.699827,920.8,147.152,0.913,2025-01-01T10:53:48
AAY009,34.070194,-117.692744,922.4,147.152,0.912,2025-01-01T10:53:58
AAY009,34.068922,-117.685661,924.1,147.152,0.911,2025-01-01T10:54:08
AAY009,34.067651,-117.678578,925.7,147.152,0.91,2025-01-01T10:54:18
AAY009,34.06638,-117.671495,927.4,147.152,0.909,2025-01-01T10:54:28
AAY009,34.065108,-117.664412,929.1,147.152,0.908,2025-01-01T10:54:38
AAY009,34.063837,-117.657329,930.7,147.152,0.907,2025-01-01T10:54:48
AAY009,34.062566,-117.650246,932.4,147.152,0.906,2025-01-01T10:54:58
AAY009,34.061294,-117.643163,934.0,147.152,0.905,2025-01-01T10:55:08
AAY009,34.060023,-117.63608,935.7,147.152,0.904,2025-01-01T10:55:18
AAY009,34.058752,-117.628996,937.4,147.152,0.903,2025-01-01T10:55:28
AAY009,34.05748,-117.621913,939.0,147.152,0.902,2025-01-01T10:55:38
AAY009,34.056209,-117.61483,940.7,147.152,0.901,2025-01-01T10:55:48
AAY009,34.054938,-117.607747,942.3,147.152,0.9,2025-01-01T10:55:58
AAY009,34.053666,-117.600664,944.0,147.152,0.899,2025-01-01T10:56:08
AAZ004,34.1808,-118.30897,778.0,294.403,0.999,2025-01-01T10:39:03
AAZ004,34.178205,-118.294515,781.4,294.403,0.998,2025-01-01T10:39:13
AAZ004,34.175611,-118.28006,784.8,294.403,0.997,2025-01-01T10:39:23
AAZ004,34.173016,-118.265604,788.2,294.403,0.996,2025-01-01T10:39:33
AAZ004,34.170422,-118.251149,791.6,294.403,0.995,2025-01-01T10:39:43
AAZ004,34.167827,-118.236694,794.9,294.403,0.994,2025-01-01T10:39:53
AAZ004,34.165233,-118.222239,798.3,294.403,0.993,2025-01-01T10:40:03
AAZ004,34.162638,-118.207783,801.7,294.403,0.992,2025-01-01T10:40:13
AAZ004,34.160044,-118.193328,805.1,294.403,0.991,2025-01-01T10:40:23
AAZ004,34.157449,-118.178873,808.5,294.403,0.99,2025-01-01T10:40:33
AAZ004,34.154854,-118.164418,811.9,294.403,0.989,2025-01-01T10:40:43
AAZ004,34.15226,-118.149963,815.3,294.403,0.988,2025-01-01T10:40:53
AAZ004,34.149665,-118.135507,818.7,294.403,0.987,2025-01-01T10:41:03
AAZ004,34.147071,-118.121052,822.0,294.403,0.986,2025-01-01T10:41:13
AAZ004,34.144476,-118.106597,825.4,294.403,0.985,2025-01-01T10:41:23
AAZ004,34.141882,-118.092142,828.8,294.403,0.984,2025-01-01T10:41:33
AAZ004,34.139287,-118.077686,832.2,294.403,0.983,2025-01-01T10:41:43
AAZ004,34.136692,-118.063231,835.6,294.403,0.982,2025-01-01T10:41:53
AAZ004,34.134098,-118.048776,839.0,294.403,0.981,2025-01-01T10:42:03
AAZ004,34.131503,-118.034321,842.4,294.403,0.98,2025-01-01T10:42:13
AAZ004,34.128909,-118.019866,845.8,294.403,0.979,2025-01-01T10:42:23
AAZ004,34.126314,-118.00541,849.1,294.403,0.978,2025-01-01T10:42:33
AAZ004,34.12372,-117.990955,852.5,294.403,0.977,2025-01-01T10:42:43
AAZ004,34.121125,-117.9765,855.9,294.403,0.976,2025-01-01T10:42:53
AAZ004,34.118531,-117.962045,859.3,294.403,0.975,2025-01-01T10:43:03
AAZ004,34.115936,-117.94759,862.7,294.403,0.974,2025-01-01T10:43:13
AAZ004,34.113341,-117.933134,866.1,294.403,0.973,2025-01-01T10:43:23
AAZ004,34.110747,-117.918679,869.5,294.403,0.972,2025-01-01T10:43:33
AAZ004,34.108152,-117.904224,872.9,294.403,0.971,2025-01-01T10:43:43
AAZ004,34.105558,-117.889769,876.2,294.403,0.97,2025-01-01T10:43:53
AAZ004,34.102963,-117.875313,879.6,294.403,0.969,2025-01-01T10:44:03
AAZ004,34.100369,-117.860858,883.0,294.403,0.968,2025-01-01T10:44:13
AAZ004,34.097774,-117.846403,886.4,294.403,0.967,2025-01-01T10:44:23
AAZ004,34.095179,-117.831948,889.8,294.403,0.966,2025-01-01T10:44:33
AAZ004,34.092585,-117.817493,893.2,294.403,0.965,2025-01-01T10:44:43
AAZ004,34.08999,-117.803037,896.6,294.403,0.964,2025-01-01T10:44:53
AAZ004,34.087396,-117.788582,900.0,294.403,0.963,2025-01-01T10:45:03
AAZ004,34.084801,-117.774127,903.3,294.403,0.962,2025-01-01T10:45:13
AAZ004,34.082207,-117.759672,906.7,294.403,0.961,2025-01-01T10:45:23
AAZ004,34.079612,-117.745216,910.1,294.403,0.96,2025-01-01T10:45:33
AAZ004,34.077018,-117.730761,913.5,294.403,0.959,2025-01-01T10:45:43
AAZ004,34.074423,-117.716306,916.9,294.403,0.958,2025-01-01T10:45:53
AAZ004,34.071828,-117.701851,920.3,294.403,0.957,2025-01-01T10:46:03
AAZ004,34.069234,-117.687396,923.7,294.403,0.956,2025-01-01T10:46:13
AAZ004,34.066639,-117.67294,927.1,294.403,0.955,2025-01-01T10:46:23
AAZ004,34.064045,-117.658485,930.4,294.403,0.954,2025-01-01T10:46:33
AAZ004,34.06145,-117.64403,933.8,294.403,0.953,2025-01-01T10:46:43
AAZ004,34.058856,-117.629575,937.2,294.403,0.952,2025-01-01T10:46:53
AAZ004,34.056261,-117.615119,940.6,294.403,0.951,2025-01-01T10:47:03
AAZ004,34.053666,-117.600664,944.0,294.403,0.95,2025-01-01T10:47:13
AAZ009,34.1808,-118.30897,778.0,298.036,0.999,2025-01-01T10:55:46
AAZ009,34.178205,-118.294515,781.4,298.036,0.998,2025-01-01T10:55:56
AAZ009,34.175611,-118.28006,784.8,298.036,0.997,2025-01-01T10:56:06
AAZ009,34.173016,-118.265604,788.2,298.036,0.996,2025-01-01T10:56:16
AAZ009,34.170422,-118.251149,791.6,298.036,0.995,2025-01-01T10:56:26
AAZ009,34.167827,-118.236694,794.9,298.036,0.994,2025-01-01T10:56:36
AAZ009,34.165233,-118.222239,798.3,298.036,0.993,2025-01-01T10:56:46
AAZ009,34.162638,-118.207783,801.7,298.036,0.992,2025-01-01T10:56:56
AAZ009,34.160044,-118.193328,805.1,298.036,0.991,2025-01-01T10:57:06
AAZ009,34.157449,-118.178873,808.5,298.036,0.99,2025-01-01T10:57:16
AAZ009,34.154854,-118.164418,811.9,298.036,0.989,2025-01-01T10:57:26
AAZ009,34.15226,-118.149963,815.3,298.036,0.988,2025-01-01T10:57:36
AAZ009,34.149665,-118.135507,818.7,298.036,0.987,2025-01-01T10:57:46
AAZ009,34.147071,-118.121052,822.0,298.036,0.986,2025-01-01T10:57:56
AAZ009,34.144476,-118.106597,825.4,298.036,0.985,2025-01-01T10:58:06
AAZ009,34.141882,-118.092142,828.8,298.036,0.984,2025-01-01T10:58:16
AAZ009,34.139287,-118.077686,832.2,298.036,0.983,2025-01-01T10:58:26
AAZ009,34.136692,-118.063231,835.6,298.036,0.982,2025-01-01T10:58:36
AAZ009,34.134098,-118.048776,839.0,298.036,0.981,2025-01-01T10:58:46
AAZ009,34.131503,-118.034321,842.4,298.036,0.98,2025-01-01T10:58:56
AAZ009,34.128909,-118.019866,845.8,298.036,0.979,2025-01-01T10:59:06
AAZ009,34.126314,-118.00541,849.1,298.036,0.978,2025-01-01T10:59:16
AAZ009,34.12372,-117.990955,852.5,298.036,0.977,2025-01-01T10:59:26
AAZ009,34.121125,-117.9765,855.9,298.036,0.976,2025-01-01T10:59:36
AAZ009,34.118531,-117.962045,859.3,298.036,0.975,2025-01-01T10:59:46
AAZ009,34.115936,-117.94759,862.7,298.036,0.974,2025-01-01T10:59:56
AAZ009,34.113341,-117.933134,866.1,298.036,0.973,2025-01-01T11:00:06
AAZ009,34.110747,-117.918679,869.5,298.036,0.972,2025-01-01T11:00:16
AAZ009,34.108152,-117.904224,872.9,298.036,0.971,2025-01-01T11:00:26
AAZ009,34.105558,-117.889769,876.2,298.036,0.97,2025-01-01T11:00:36
AAZ009,34.102963,-117.875313,879.6,298.036,0.969,2025-01-01T11:00:46
AAZ009,34.100369,-117.860858,883.0,298.036,0.968,2025-01-01T11:00:56
AAZ009,34.097774,-117.846403,886.4,298.036,0.967,2025-01-01T11:01:06
AAZ009,34.095179,-117.831948,889.8,298.036,0.966,2025-01-01T11:01:16
AAZ009,34.092585,-117.817493,893.2,298.036,0.965,2025-01-01T11:01:26
AAZ009,34.08999,-117.803037,896.6,298.036,0.964,2025-01-01T11:01:36
AAZ009,34.087396,-117.788582,900.0,298.036,0.963,2025-01-01T11:01:46
AAZ009,34.084801,-117.774127,903.3,298.036,0.962,2025-01-01T11:01:56
AAZ009,34.082207,-117.759672,906.7,298.036,0.961,2025-01-01T11:02:06
AAZ009,34.079612,-117.745216,910.1,298.036,0.96,2025-01-01T11:02:16
AAZ009,34.077018,-117.730761,913.5,298.036,0.959,2025-01-01T11:02:26
AAZ009,34.074423,-117.716306,916.9,298.036,0.958,2025-01-01T11:02:36
AAZ009,34.071828,-117.701851,920.3,298.036,0.957,2025-01-01T11:02:46
AAZ009,34.069234,-117.687396,923.7,298.036,0.956,2025-01-01T11:02:56
AAZ009,34.066639,-117.67294,927.1,298.036,0.955,2025-01-01T11:03:06
AAZ009,34.064045,-117.658485,930.4,298.036,0.954,2025-01-01T11:03:16
AAZ009,34.06145,-117.64403,933.8,298.036,0.953,2025-01-01T11:03:26
AAZ009,34.058856,-117.629575,937.2,298.036,0.952,2025-01-01T11:03:36
AAZ009,34.056261,-117.615119,940.6,298.036,0.951,2025-01-01T11:03:46
AAZ009,34.053666,-117.600664,944.0,298.036,0.95,2025-01-01T11:03:56
AAX005,34.053666,-117.600664,944.0,48.56,0.999,2025-01-01T10:38:59
AAX005,34.053347,-117.602997,941.6,48.56,0.998,2025-01-01T10:39:09
AAX005,34.053027,-117.605329,939.3,48.56,0.997,2025-01-01T10:39:19
AAX005,34.052708,-117.607662,936.9,48.56,0.996,2025-01-01T10:39:29
AAX005,34.052388,-117.609994,934.6,48.56,0.995,2025-01-01T10:39:39
AAX005,34.052069,-117.612327,932.2,48.56,0.994,2025-01-01T10:39:49
AAX005,34.051749,-117.614659,929.8,48.56,0.993,2025-01-01T10:39:59
AAX005,34.05143,-117.616992,927.5,48.56,0.992,2025-01-01T10:40:09
AAX005,34.05111,-117.619324,925.1,48.56,0.991,2025-01-01T10:40:19
AAX005,34.050791,-117.621657,922.8,48.56,0.99,2025-01-01T10:40:29
AAX005,34.050471,-117.623989,920.4,48.56,0.989,2025-01-01T10:40:39
AAX005,34.050152,-117.626322,918.0,48.56,0.988,2025-01-01T10:40:49
AAX005,34.049832,-117.628654,915.7,48.56,0.987,2025-01-01T10:40:59
AAX005,34.049513,-117.630987,913.3,48.56,0.986,2025-01-01T10:41:09
AAX005,34.049193,-117.633319,911.0,48.56,0.985,2025-01-01T10:41:19
AAX005,34.048874,-117.635652,908.6,48.56,0.984,2025-01-01T10:41:29
AAX005,34.048554,-117.637984,906.2,48.56,0.983,2025-01-01T10:41:39
AAX005,34.048235,-117.640317,903.9,48.56,0.982,2025-01-01T10:41:49
AAX005,34.047915,-117.642649,901.5,48.56,0.981,2025-01-01T10:41:59
AAX005,34.047595,-117.644982,899.2,48.56,0.98,2025-01-01T10:42:09
AAX005,34.047276,-117.647314,896.8,48.56,0.979,2025-01-01T10:42:19
AAX005,34.046956,-117.649647,894.4,48.56,0.978,2025-01-01T10:42:29
AAX005,34.046637,-117.651979,892.1,48.56,0.977,2025-01-01T10:42:39
