tail_number,lat,lon,alt,speed,heading,fuel,timestamp
AAX005,34.042011,-117.685747,857.9,45.358,260.8,0.96,2025-01-01T10:32:40
AAX005,34.041712,-117.687929,855.7,45.358,260.8,0.959,2025-01-01T10:32:50
AAX005,34.041413,-117.69011,853.5,45.358,260.8,0.958,2025-01-01T10:33:00
AAX005,34.041115,-117.692292,851.3,45.358,260.8,0.957,2025-01-01T10:33:10
AAX005,34.040816,-117.694474,849.1,45.358,260.8,0.956,2025-01-01T10:33:20
AAX005,34.040517,-117.696655,846.9,45.358,260.8,0.955,2025-01-01T10:33:30
AAX005,34.040218,-117.698837,844.7,45.358,260.8,0.954,2025-01-01T10:33:40
AAX005,34.039919,-117.701018,842.5,45.358,260.8,0.953,2025-01-01T10:33:50
AAX005,34.03962,-117.7032,840.2,45.358,260.8,0.952,2025-01-01T10:34:00
AAX005,34.039321,-117.705382,838.0,45.358,260.8,0.951,2025-01-01T10:34:10
AAX005,34.039023,-117.707563,835.8,45.358,260.8,0.95,2025-01-01T10:34:20
AAX005,34.038724,-117.709745,833.6,45.358,260.8,0.949,2025-01-01T10:34:30
AAX005,34.038425,-117.711926,831.4,45.358,260.8,0.948,2025-01-01T10:34:40
AAX005,34.038126,-117.714108,829.2,45.358,260.8,0.947,2025-01-01T10:34:50
AAX005,34.037827,-117.71629,827.0,45.358,260.8,0.946,2025-01-01T10:35:00
AAX005,34.037528,-117.718471,824.8,45.358,260.8,0.945,2025-01-01T10:35:10
AAX005,34.037229,-117.720653,822.6,45.358,260.8,0.944,2025-01-01T10:35:20
AAX005,34.036931,-117.722834,820.4,45.358,260.8,0.943,2025-01-01T10:35:30
AAX005,34.036632,-117.725016,818.2,45.358,260.8,0.942,2025-01-01T10:35:40
AAX005,34.036333,-117.727198,816.0,45.358,260.8,0.941,2025-01-01T10:35:50
AAX005,34.036034,-117.729379,813.8,45.358,260.8,0.94,2025-01-01T10:36:00
AAX005,34.035735,-117.731561,811.5,45.358,260.8,0.939,2025-01-01T10:36:10
AAX005,34.035436,-117.733743,809.3,45.358,260.8,0.938,2025-01-01T10:36:20
AAX005,34.035137,-117.735924,807.1,45.358,260.8,0.937,2025-01-01T10:36:30
AAX005,34.034839,-117.738106,804.9,45.358,260.8,0.936,2025-01-01T10:36:40
AAX005,34.03454,-117.740287,802.7,45.358,260.8,0.935,2025-01-01T10:36:50
AAX005,34.034241,-117.742469,800.5,45.358,260.8,0.934,2025-01-01T10:37:00
AAX005,34.033942,-117.744651,798.3,45.358,260.8,0.933,2025-01-01T10:37:10
AAX005,34.033643,-117.746832,796.1,45.358,260.8,0.932,2025-01-01T10:37:20
AAX005,34.033344,-117.749014,793.9,45.358,260.8,0.931,2025-01-01T10:37:30
AAX005,34.033045,-117.751195,791.7,45.358,260.8,0.93,2025-01-01T10:37:40
AAX005,34.032747,-117.753377,789.5,45.358,260.8,0.929,2025-01-01T10:37:50
AAX005,34.032448,-117.755559,787.3,45.358,260.8,0.928,2025-01-01T10:38:00
AAX005,34.032149,-117.75774,785.1,45.358,260.8,0.927,2025-01-01T10:38:10
AAX005,34.03185,-117.759922,782.8,45.358,260.8,0.926,2025-01-01T10:38:20
AAX005,34.031551,-117.762103,780.6,45.358,260.8,0.925,2025-01-01T10:38:30
AAX005,34.031252,-117.764285,778.4,45.358,260.8,0.924,2025-01-01T10:38:40
AAX005,34.030953,-117.766467,776.2,45.358,260.8,0.923,2025-01-01T10:38:50
AAX005,34.030655,-117.768648,774.0,45.358,260.8,0.922,2025-01-01T10:39:00
AAX005,34.030356,-117.77083,771.8,45.358,260.8,0.921,2025-01-01T10:39:10
AAX005,34.030057,-117.773012,769.6,45.358,260.8,0.92,2025-01-01T10:39:20
AAX005,34.029758,-117.775193,767.4,45.358,260.8,0.919,2025-01-01T10:39:30
AAX005,34.029459,-117.777375,765.2,45.358,260.8,0.918,2025-01-01T10:39:40
AAX005,34.02916,-117.779556,763.0,45.358,260.8,0.917,2025-01-01T10:39:50
AAX005,34.028861,-117.781738,760.8,45.358,260.8,0.916,2025-01-01T10:40:00
AAX005,34.028563,-117.78392,758.6,45.358,260.8,0.915,2025-01-01T10:40:10
AAX005,34.028264,-117.786101,756.4,45.358,260.8,0.914,2025-01-01T10:40:20
AAX005,34.027965,-117.788283,754.2,45.358,260.8,0.913,2025-01-01T10:40:30
AAX005,34.027666,-117.790464,751.9,45.358,260.8,0.912,2025-01-01T10:40:40
AAX005,34.027367,-117.792646,749.7,45.358,260.8,0.911,2025-01-01T10:40:50
AAX005,34.027068,-117.794828,747.5,45.358,260.8,0.91,2025-01-01T10:41:00
AAX005,34.026769,-117.797009,745.3,45.358,260.8,0.909,2025-01-01T10:41:10
AAX005,34.026471,-117.799191,743.1,45.358,260.8,0.908,2025-01-01T10:41:20
AAX005,34.026172,-117.801372,740.9,45.358,260.8,0.907,2025-01-01T10:41:30
AAX005,34.025873,-117.803554,738.7,45.358,260.8,0.906,2025-01-01T10:41:40
AAX005,34.025574,-117.805736,736.5,45.358,260.8,0.905,2025-01-01T10:41:50
AAX005,34.025275,-117.807917,734.3,45.358,260.8,0.904,2025-01-01T10:42:00
AAX005,34.024976,-117.810099,732.1,45.358,260.8,0.903,2025-01-01T10:42:10
AAX005,34.024677,-117.812281,729.9,45.358,260.8,0.902,2025-01-01T10:42:20
AAX005,34.024379,-117.814462,727.7,45.358,260.8,0.901,2025-01-01T10:42:30
AAX005,34.02408,-117.816644,725.5,45.358,260.8,0.9,2025-01-01T10:42:40
AAX005,34.023781,-117.818825,723.2,45.358,260.8,0.899,2025-01-01T10:42:50
AAX005,34.023482,-117.821007,721.0,45.358,260.8,0.898,2025-01-01T10:43:00
AAX005,34.023183,-117.823189,718.8,45.358,260.8,0.897,2025-01-01T10:43:10
AAX005,34.022884,-117.82537,716.6,45.358,260.8,0.896,2025-01-01T10:43:20
AAX005,34.022585,-117.827552,714.4,45.358,260.8,0.895,2025-01-01T10:43:30
AAX005,34.022287,-117.829733,712.2,45.358,260.8,0.894,2025-01-01T10:43:40
AAX005,34.021988,-117.831915,710.0,45.358,260.8,0.893,2025-01-01T10:43:50
AAX005,34.021689,-117.834097,707.8,45.358,260.8,0.892,2025-01-01T10:44:00
AAX005,34.02139,-117.836278,705.6,45.358,260.8,0.891,2025-01-01T10:44:10
AAX005,34.021091,-117.83846,703.4,45.358,260.8,0.89,2025-01-01T10:44:20
AAX005,34.020792,-117.840641,701.2,45.358,260.8,0.889,2025-01-01T10:44:30
AAX005,34.020493,-117.842823,699.0,45.358,260.8,0.888,2025-01-01T10:44:40
AAX005,34.020195,-117.845005,696.8,45.358,260.8,0.887,2025-01-01T10:44:50
AAX005,34.019896,-117.847186,694.5,45.358,260.8,0.886,2025-01-01T10:45:00
AAX005,34.019597,-117.849368,692.3,45.358,260.8,0.885,2025-01-01T10:45:10
AAX005,34.019298,-117.85155,690.1,45.358,260.8,0.884,2025-01-01T10:45:20
AAX005,34.018999,-117.853731,687.9,45.358,260.8,0.883,2025-01-01T10:45:30
AAX005,34.0187,-117.855913,685.7,45.358,260.8,0.882,2025-01-01T10:45:40
AAX005,34.018401,-117.858094,683.5,45.358,260.8,0.881,2025-01-01T10:45:50
AAX005,34.018103,-117.860276,681.3,45.358,260.8,0.88,2025-01-01T10:46:00
AAX005,34.017804,-117.862458,679.1,45.358,260.8,0.879,2025-01-01T10:46:10
AAX005,34.017505,-117.864639,676.9,45.358,260.8,0.878,2025-01-01T10:46:20
AAX005,34.017206,-117.866821,674.7,45.358,260.8,0.877,2025-01-01T10:46:30
AAX005,34.016907,-117.869002,672.5,45.358,260.8,0.876,2025-01-01T10:46:40
AAX005,34.016608,-117.871184,670.3,45.358,260.8,0.875,2025-01-01T10:46:50
AAX005,34.016309,-117.873366,668.1,45.358,260.8,0.874,2025-01-01T10:47:00
AAX005,34.016011,-117.875547,665.8,45.358,260.8,0.873,2025-01-01T10:47:10
AAX005,34.015712,-117.877729,663.6,45.358,260.8,0.872,2025-01-01T10:47:20
AAX005,34.015413,-117.87991,661.4,45.358,260.8,0.871,2025-01-01T10:47:30
AAX005,34.015114,-117.882092,659.2,45.358,260.8,0.87,2025-01-01T10:47:40
AAX005,34.014815,-117.884274,657.0,45.358,260.8,0.869,2025-01-01T10:47:50
AAX005,34.014516,-117.886455,654.8,45.358,260.8,0.868,2025-01-01T10:48:00
AAX005,34.014218,-117.888637,652.6,45.358,260.8,0.867,2025-01-01T10:48:10
AAX005,34.013919,-117.890819,650.4,45.358,260.8,0.866,2025-01-01T10:48:20
AAX005,34.01362,-117.893,648.2,45.358,260.8,0.865,2025-01-01T10:48:30
AAX005,34.013321,-117.895182,646.0,45.358,260.8,0.864,2025-01-01T10:48:40
AAX005,34.013022,-117.897363,643.8,45.358,260.8,0.863,2025-01-01T10:48:50
AAX005,34.012723,-117.899545,641.6,45.358,260.8,0.862,2025-01-01T10:49:00
AAX005,34.012424,-117.901727,639.4,45.358,260.8,0.861,2025-01-01T10:49:10
AAX005,34.012126,-117.903908,637.2,45.358,260.8,0.86,2025-01-01T10:49:20
AAX005,34.011827,-117.90609,634.9,45.358,260.8,0.859,2025-01-01T10:49:30
AAX005,34.011528,-117.908271,632.7,45.358,260.8,0.858,2025-01-01T10:49:40
AAX005,34.011229,-117.910453,630.5,45.358,260.8,0.857,2025-01-01T10:49:50
AAX005,34.01093,-117.912635,628.3,45.358,260.8,0.856,2025-01-01T10:50:00
AAX005,34.010631,-117.914816,626.1,45.358,260.8,0.855,2025-01-01T10:50:10
AAX005,34.010332,-117.916998,623.9,45.358,260.8,0.854,2025-01-01T10:50:20
AAX005,34.010034,-117.919179,621.7,45.358,260.8,0.853,2025-01-01T10:50:30
AAX005,34.009735,-117.921361,619.5,45.358,260.8,0.852,2025-01-01T10:50:40
AAX005,34.009436,-117.923543,617.3,45.358,260.8,0.851,2025-01-01T10:50:50
AAX005,34.009137,-117.925724,615.1,45.358,260.8,0.85,2025-01-01T10:51:00
AAX005,34.008838,-117.927906,612.9,45.358,260.8,0.849,2025-01-01T10:51:10
AAX005,34.008539,-117.930088,610.7,45.358,260.8,0.848,2025-01-01T10:51:20
AAX005,34.00824,-117.932269,608.5,45.358,260.8,0.847,2025-01-01T10:51:30
AAX005,34.007942,-117.934451,606.2,45.358,260.8,0.846,2025-01-01T10:51:40
AAX005,34.007643,-117.936632,604.0,45.358,260.8,0.845,2025-01-01T10:51:50
AAX005,34.007344,-117.938814,601.8,45.358,260.8,0.844,2025-01-01T10:52:00
AAX005,34.007045,-117.940996,599.6,45.358,260.8,0.843,2025-01-01T10:52:10
AAX005,34.006746,-117.943177,597.4,45.358,260.8,0.842,2025-01-01T10:52:20
AAX005,34.006447,-117.945359,595.2,45.358,260.8,0.841,2025-01-01T10:52:30
AAX005,34.006148,-117.94754,593.0,45.358,260.8,0.84,2025-01-01T10:52:40
AAX005,34.00585,-117.949722,590.8,45.358,260.8,0.839,2025-01-01T10:52:50
AAX005,34.005551,-117.951904,588.6,45.358,260.8,0.838,2025-01-01T10:53:00
AAX005,34.005252,-117.954085,586.4,45.358,260.8,0.837,2025-01-01T10:53:10
AAX005,34.004953,-117.956267,584.2,45.358,260.8,0.836,2025-01-01T10:53:20
AAX005,34.004654,-117.958448,582.0,45.358,260.8,0.835,2025-01-01T10:53:30
AAX005,34.004355,-117.96063,579.8,45.358,260.8,0.834,2025-01-01T10:53:40
AAX005,34.004056,-117.962812,577.5,45.358,260.8,0.833,2025-01-01T10:53:50
AAX005,34.003758,-117.964993,575.3,45.358,260.8,0.832,2025-01-01T10:54:00
AAX005,34.003459,-117.967175,573.1,45.358,260.8,0.831,2025-01-01T10:54:10
AAX005,34.00316,-117.969357,570.9,45.358,260.8,0.83,2025-01-01T10:54:20
AAX005,34.002861,-117.971538,568.7,45.358,260.8,0.829,2025-01-01T10:54:30
AAX005,34.002562,-117.97372,566.5,45.358,260.8,0.828,2025-01-01T10:54:40
AAX005,34.002263,-117.975901,564.3,45.358,260.8,0.827,2025-01-01T10:54:50
AAX005,34.001964,-117.978083,562.1,45.358,260.8,0.826,2025-01-01T10:55:00
AAX005,34.001666,-117.980265,559.9,45.358,260.8,0.825,2025-01-01T10:55:10
AAX005,34.001367,-117.982446,557.7,45.358,260.8,0.824,2025-01-01T10:55:20
AAX005,34.001068,-117.984628,555.5,45.358,260.8,0.823,2025-01-01T10:55:30
AAX005,34.000769,-117.986809,553.3,45.358,260.8,0.822,2025-01-01T10:55:40
AAX005,34.00047,-117.988991,551.1,45.358,260.8,0.821,2025-01-01T10:55:50
AAX005,34.000171,-117.991173,548.8,45.358,260.8,0.82,2025-01-01T10:56:00
AAX005,33.999872,-117.993354,546.6,45.358,260.8,0.819,2025-01-01T10:56:10
AAX005,33.999574,-117.995536,544.4,45.358,260.8,0.818,2025-01-01T10:56:20
AAX005,33.999275,-117.997717,542.2,45.358,260.8,0.817,2025-01-01T10:56:30
AAX005,33.998976,-117.999899,540.0,45.358,260.8,0.816,2025-01-01T10:56:40
AAX005,33.998677,-118.002081,537.8,45.358,260.8,0.815,2025-01-01T10:56:50
AAX005,33.998378,-118.004262,535.6,45.358,260.8,0.814,2025-01-01T10:57:00
AAX005,33.998079,-118.006444,533.4,45.358,260.8,0.813,2025-01-01T10:57:10
AAX005,33.99778,-118.008626,531.2,45.358,260.8,0.812,2025-01-01T10:57:20
AAX005,33.997482,-118.010807,529.0,45.358,260.8,0.811,2025-01-01T10:57:30
AAX005,33.997183,-118.012989,526.8,45.358,260.8,0.81,2025-01-01T10:57:40
AAX005,33.996884,-118.01517,524.6,45.358,260.8,0.809,2025-01-01T10:57:50
AAX005,33.996585,-118.017352,522.4,45.358,260.8,0.808,2025-01-01T10:58:00
AAX005,33.996286,-118.019534,520.2,45.358,260.8,0.807,2025-01-01T10:58:10
AAX005,33.995987,-118.021715,517.9,45.358,260.8,0.806,2025-01-01T10:58:20
AAX005,33.995688,-118.023897,515.7,45.358,260.8,0.805,2025-01-01T10:58:30
AAX005,33.99539,-118.026078,513.5,45.358,260.8,0.804,2025-01-01T10:58:40
AAX005,33.995091,-118.02826,511.3,45.358,260.8,0.803,2025-01-01T10:58:50
AAX005,33.994792,-118.030442,509.1,45.358,260.8,0.802,2025-01-01T10:59:00
AAX005,33.994493,-118.032623,506.9,45.358,260.8,0.801,2025-01-01T10:59:10
AAX005,33.994194,-118.034805,504.7,45.358,260.8,0.8,2025-01-01T10:59:20
AAX005,33.993895,-118.036986,502.5,45.358,260.8,0.799,2025-01-01T10:59:30
AAX005,33.993596,-118.039168,500.3,45.358,260.8,0.798,2025-01-01T10:59:40
AAX005,33.993298,-118.04135,498.1,45.358,260.8,0.797,2025-01-01T10:59:50
AAX005,33.992999,-118.043531,495.9,45.358,260.8,0.796,2025-01-01T11:00:00
AAX005,33.9927,-118.045713,493.7,45.358,260.8,0.795,2025-01-01T11:00:10
AAX005,33.992401,-118.047895,491.5,45.358,260.8,0.794,2025-01-01T11:00:20
AAX005,33.992102,-118.050076,489.2,45.358,260.8,0.793,2025-01-01T11:00:30
AAX005,33.991803,-118.052258,487.0,45.358,260.8,0.792,2025-01-01T11:00:40
AAX005,33.991504,-118.054439,484.8,45.358,260.8,0.791,2025-01-01T11:00:50
AAX005,33.991206,-118.056621,482.6,45.358,260.8,0.79,2025-01-01T11:01:00
AAX005,33.990907,-118.058803,480.4,45.358,260.8,0.789,2025-01-01T11:01:10
AAX005,33.990608,-118.060984,478.2,45.358,260.8,0.788,2025-01-01T11:01:20
AAX005,33.990309,-118.063166,476.0,45.358,260.8,0.787,2025-01-01T11:01:30
AAX005,33.99001,-118.065347,473.8,45.358,260.8,0.786,2025-01-01T11:01:40
AAX005,33.989711,-118.067529,471.6,45.358,260.8,0.785,2025-01-01T11:01:50
AAX005,33.989412,-118.069711,469.4,45.358,260.8,0.784,2025-01-01T11:02:00
AAX005,33.989114,-118.071892,467.2,45.358,260.8,0.783,2025-01-01T11:02:10
AAX005,33.988815,-118.074074,465.0,45.358,260.8,0.782,2025-01-01T11:02:20
AAX005,33.988516,-118.076255,462.8,45.358,260.8,0.781,2025-01-01T11:02:30
AAX005,33.988217,-118.078437,460.5,45.358,260.8,0.78,2025-01-01T11:02:40
AAX005,33.987918,-118.080619,458.3,45.358,260.8,0.779,2025-01-01T11:02:50
AAX005,33.987619,-118.0828,456.1,45.358,260.8,0.778,2025-01-01T11:03:00
AAX005,33.98732,-118.084982,453.9,45.358,260.8,0.777,2025-01-01T11:03:10
AAX005,33.987022,-118.087164,451.7,45.358,260.8,0.776,2025-01-01T11:03:20
AAX005,33.986723,-118.089345,449.5,45.358,260.8,0.775,2025-01-01T11:03:30
AAX005,33.986424,-118.091527,447.3,45.358,260.8,0.774,2025-01-01T11:03:40
AAX005,33.986125,-118.093708,445.1,45.358,260.8,0.773,2025-01-01T11:03:50
AAX005,33.985826,-118.09589,442.9,45.358,260.8,0.772,2025-01-01T11:04:00
AAX005,33.985527,-118.098072,440.7,45.358,260.8,0.771,2025-01-01T11:04:10
AAX005,33.985229,-118.100253,438.5,45.358,260.8,0.77,2025-01-01T11:04:20
AAX005,33.98493,-118.102435,436.3,45.358,260.8,0.769,2025-01-01T11:04:30
AAX005,33.984631,-118.104616,434.1,45.358,260.8,0.768,2025-01-01T11:04:40
AAX005,33.984332,-118.106798,431.8,45.358,260.8,0.767,2025-01-01T11:04:50
AAX005,33.984033,-118.10898,429.6,45.358,260.8,0.766,2025-01-01T11:05:00
AAX005,33.983734,-118.111161,427.4,45.358,260.8,0.765,2025-01-01T11:05:10
AAX005,33.983435,-118.113343,425.2,45.358,260.8,0.764,2025-01-01T11:05:20
AAX005,33.983137,-118.115524,423.0,45.358,260.8,0.763,2025-01-01T11:05:30
AAX005,33.982838,-118.117706,420.8,45.358,260.8,0.762,2025-01-01T11:05:40
AAX005,33.982539,-118.119888,418.6,45.358,260.8,0.761,2025-01-01T11:05:50
AAX005,33.98224,-118.122069,416.4,45.358,260.8,0.76,2025-01-01T11:06:00
AAX005,33.981941,-118.124251,414.2,45.358,260.8,0.759,2025-01-01T11:06:10
AAX005,33.981642,-118.126433,412.0,45.358,260.8,0.758,2025-01-01T11:06:20
AAX005,33.981343,-118.128614,409.8,45.358,260.8,0.757,2025-01-01T11:06:30
AAX005,33.981045,-118.130796,407.6,45.358,260.8,0.756,2025-01-01T11:06:40
AAX005,33.980746,-118.132977,405.4,45.358,260.8,0.755,2025-01-01T11:06:50
AAX005,33.980447,-118.135159,403.2,45.358,260.8,0.754,2025-01-01T11:07:00
AAX005,33.980148,-118.137341,400.9,45.358,260.8,0.753,2025-01-01T11:07:10
AAX005,33.979849,-118.139522,398.7,45.358,260.8,0.752,2025-01-01T11:07:20
AAX005,33.97955,-118.141704,396.5,45.358,260.8,0.751,2025-01-01T11:07:30
AAX005,33.979251,-118.143885,394.3,45.358,260.8,0.75,2025-01-01T11:07:40
AAX005,33.978953,-118.146067,392.1,45.358,260.8,0.749,2025-01-01T11:07:50
AAX005,33.978654,-118.148249,389.9,45.358,260.8,0.748,2025-01-01T11:08:00
AAX005,33.978355,-118.15043,387.7,45.358,260.8,0.747,2025-01-01T11:08:10
AAX005,33.978056,-118.152612,385.5,45.358,260.8,0.746,2025-01-01T11:08:20
AAX005,33.977757,-118.154793,383.3,45.358,260.8,0.745,2025-01-01T11:08:30
AAX005,33.977458,-118.156975,381.1,45.358,260.8,0.744,2025-01-01T11:08:40
AAX005,33.977159,-118.159157,378.9,45.358,260.8,0.743,2025-01-01T11:08:50
AAX005,33.976861,-118.161338,376.7,45.358,260.8,0.742,2025-01-01T11:09:00
AAX005,33.976562,-118.16352,374.5,45.358,260.8,0.741,2025-01-01T11:09:10
AAX005,33.976263,-118.165702,372.2,45.358,260.8,0.74,2025-01-01T11:09:20
AAX005,33.975964,-118.167883,370.0,45.358,260.8,0.739,2025-01-01T11:09:30
AAX005,33.975665,-118.170065,367.8,45.358,260.8,0.738,2025-01-01T11:09:40
AAX005,33.975366,-118.172246,365.6,45.358,260.8,0.737,2025-01-01T11:09:50
AAX005,33.975067,-118.174428,363.4,45.358,260.8,0.736,2025-01-01T11:10:00
AAX005,33.974769,-118.17661,361.2,45.358,260.8,0.735,2025-01-01T11:10:10
AAX005,33.97447,-118.178791,359.0,45.358,260.8,0.734,2025-01-01T11:10:20
AAX005,33.974171,-118.180973,356.8,45.358,260.8,0.733,2025-01-01T11:10:30
AAX005,33.973872,-118.183154,354.6,45.358,260.8,0.732,2025-01-01T11:10:40
AAX005,33.973573,-118.185336,352.4,45.358,260.8,0.731,2025-01-01T11:10:50
AAX005,33.973274,-118.187518,350.2,45.358,260.8,0.73,2025-01-01T11:11:00
AAX005,33.972975,-118.189699,348.0,45.358,260.8,0.729,2025-01-01T11:11:10
AAX005,33.972677,-118.191881,345.8,45.358,260.8,0.728,2025-01-01T11:11:20
AAX005,33.972378,-118.194062,343.5,45.358,260.8,0.727,2025-01-01T11:11:30
AAX005,33.972079,-118.196244,341.3,45.358,260.8,0.726,2025-01-01T11:11:40
AAX005,33.97178,-118.198426,339.1,45.358,260.8,0.725,2025-01-01T11:11:50
AAX005,33.971481,-118.200607,336.9,45.358,260.8,0.724,2025-01-01T11:12:00
AAX005,33.971182,-118.202789,334.7,45.358,260.8,0.723,2025-01-01T11:12:10
AAX005,33.970883,-118.204971,332.5,45.358,260.8,0.722,2025-01-01T11:12:20
AAX005,33.970585,-118.207152,330.3,45.358,260.8,0.721,2025-01-01T11:12:30
AAX005,33.970286,-118.209334,328.1,45.358,260.8,0.72,2025-01-01T11:12:40
AAX005,33.969987,-118.211515,325.9,45.358,260.8,0.719,2025-01-01T11:12:50
AAX005,33.969688,-118.213697,323.7,45.358,260.8,0.718,2025-01-01T11:13:00
AAX005,33.969389,-118.215879,321.5,45.358,260.8,0.717,2025-01-01T11:13:10
AAX005,33.96909,-118.21806,319.3,45.358,260.8,0.716,2025-01-01T11:13:20
AAX005,33.968791,-118.220242,317.1,45.358,260.8,0.715,2025-01-01T11:13:30
AAX005,33.968493,-118.222423,314.8,45.358,260.8,0.714,2025-01-01T11:13:40
AAX005,33.968194,-118.224605,312.6,45.358,260.8,0.713,2025-01-01T11:13:50
AAX005,33.967895,-118.226787,310.4,45.358,260.8,0.712,2025-01-01T11:14:00
AAX005,33.967596,-118.228968,308.2,45.358,260.8,0.711,2025-01-01T11:14:10
AAX005,33.967297,-118.23115,306.0,45.358,260.8,0.71,2025-01-01T11:14:20
AAX005,33.966998,-118.233331,303.8,45.358,260.8,0.709,2025-01-01T11:14:30
AAX005,33.966699,-118.235513,301.6,45.358,260.8,0.708,2025-01-01T11:14:40
AAX005,33.966401,-118.237695,299.4,45.358,260.8,0.707,2025-01-01T11:14:50
AAX005,33.966102,-118.239876,297.2,45.358,260.8,0.706,2025-01-01T11:15:00
AAX005,33.965803,-118.242058,295.0,45.358,260.8,0.705,2025-01-01T11:15:10
AAX005,33.965504,-118.24424,292.8,45.358,260.8,0.704,2025-01-01T11:15:20
AAX005,33.965205,-118.246421,290.6,45.358,260.8,0.703,2025-01-01T11:15:30
AAX005,33.964906,-118.248603,288.4,45.358,260.8,0.702,2025-01-01T11:15:40
AAX005,33.964607,-118.250784,286.2,45.358,260.8,0.701,2025-01-01T11:15:50
AAX005,33.964309,-118.252966,283.9,45.358,260.8,0.7,2025-01-01T11:16:00
AAX005,33.96401,-118.255148,281.7,45.358,260.8,0.699,2025-01-01T11:16:10
AAX005,33.963711,-118.257329,279.5,45.358,260.8,0.698,2025-01-01T11:16:20
AAX005,33.963412,-118.259511,277.3,45.358,260.8,0.697,2025-01-01T11:16:30
AAX005,33.963113,-118.261692,275.1,45.358,260.8,0.696,2025-01-01T11:16:40
AAX005,33.962814,-118.263874,272.9,45.358,260.8,0.695,2025-01-01T11:16:50
AAX005,33.962515,-118.266056,270.7,45.358,260.8,0.694,2025-01-01T11:17:00
AAX005,33.962217,-118.268237,268.5,45.358,260.8,0.693,2025-01-01T11:17:10
AAX005,33.961918,-118.270419,266.3,45.358,260.8,0.692,2025-01-01T11:17:20
AAX005,33.961619,-118.2726,264.1,45.358,260.8,0.691,2025-01-01T11:17:30
AAX005,33.96132,-118.274782,261.9,45.358,260.8,0.69,2025-01-01T11:17:40
AAX005,33.961021,-118.276964,259.7,45.358,260.8,0.689,2025-01-01T11:17:50
AAX005,33.960722,-118.279145,257.5,45.358,260.8,0.688,2025-01-01T11:18:00
AAX005,33.960423,-118.281327,255.2,45.358,260.8,0.687,2025-01-01T11:18:10
AAX005,33.960125,-118.283509,253.0,45.358,260.8,0.686,2025-01-01T11:18:20
AAX005,33.959826,-118.28569,250.8,45.358,260.8,0.685,2025-01-01T11:18:30
AAX005,33.959527,-118.287872,248.6,45.358,260.8,0.684,2025-01-01T11:18:40
AAX005,33.959228,-118.290053,246.4,45.358,260.8,0.683,2025-01-01T11:18:50
AAX005,33.958929,-118.292235,244.2,45.358,260.8,0.682,2025-01-01T11:19:00
AAX005,33.95863,-118.294417,242.0,45.358,260.8,0.681,2025-01-01T11:19:10
AAX005,33.958331,-118.296598,239.8,45.358,260.8,0.68,2025-01-01T11:19:20
AAX005,33.958033,-118.29878,237.6,45.358,260.8,0.679,2025-01-01T11:19:30
AAX005,33.957734,-118.300961,235.4,45.358,260.8,0.678,2025-01-01T11:19:40
AAX005,33.957435,-118.303143,233.2,45.358,260.8,0.677,2025-01-01T11:19:50
AAX005,33.957136,-118.305325,231.0,45.358,260.8,0.676,2025-01-01T11:20:00
AAX005,33.956837,-118.307506,228.8,45.358,260.8,0.675,2025-01-01T11:20:10
AAX005,33.956538,-118.309688,226.5,45.358,260.8,0.674,2025-01-01T11:20:20
AAX005,33.95624,-118.311869,224.3,45.358,260.8,0.673,2025-01-01T11:20:30
AAX005,33.955941,-118.314051,222.1,45.358,260.8,0.672,2025-01-01T11:20:40
AAX005,33.955642,-118.316233,219.9,45.358,260.8,0.671,2025-01-01T11:20:50
AAX005,33.955343,-118.318414,217.7,45.358,260.8,0.67,2025-01-01T11:21:00
AAX005,33.955044,-118.320596,215.5,45.358,260.8,0.669,2025-01-01T11:21:10
AAX005,33.954745,-118.322778,213.3,45.358,260.8,0.668,2025-01-01T11:21:20
AAX005,33.954446,-118.324959,211.1,45.358,260.8,0.667,2025-01-01T11:21:30
AAX005,33.954148,-118.327141,208.9,45.358,260.8,0.666,2025-01-01T11:21:40
AAX005,33.953849,-118.329322,206.7,45.358,260.8,0.665,2025-01-01T11:21:50
AAX005,33.95355,-118.331504,204.5,45.358,260.8,0.664,2025-01-01T11:22:00
AAX005,33.953251,-118.333686,202.3,45.358,260.8,0.663,2025-01-01T11:22:10
AAX005,33.952952,-118.335867,200.1,45.358,260.8,0.662,2025-01-01T11:22:20
AAX005,33.952653,-118.338049,197.8,45.358,260.8,0.661,2025-01-01T11:22:30
